回答url,页码,评论作者,作者性别,评论内容,作者主页,作者头像,评论时间,评论级别,点赞数,IP属地
https://www.zhihu.com/answer/3165347818,2,Runner,男,俄罗斯怎么用json ？俄罗斯的编程语言怎么处理浮点数？必须用字符串代替浮点数吗，并且需要用的时候做格式转换吗，就像在中国使用读取文件要加encoding＝'utf-8'一样的特殊化处理吗,https://www.zhihu.com/people/runner-44-96,https://pica.zhimg.com/v2-0aefae64cf67a0c5d7841acac1875a6e.jpg?source=06d4cd63,2024-07-06 08:04:15,一级评论,0,辽宁
https://www.zhihu.com/answer/3165347818,2,爸爸的大肚皮,未知,德国也一样啊，欧洲很多都是逗号做小数点,https://www.zhihu.com/people/xie-yu-jie-63,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-06-08 00:53:48,一级评论,0,上海
https://www.zhihu.com/answer/3165347818,2,玉哥哥,未知,用number就对了，需要展示的地方用过滤器处理一下，用vue的都知道什么是过滤器,https://www.zhihu.com/people/zhao-yu-91-95,https://pic1.zhimg.com/v2-5d7b7947bcb1c3adc732acd3d0651e68.jpg?source=06d4cd63,2024-06-01 07:59:48,一级评论,0,广东
https://www.zhihu.com/answer/3165347818,2,不过四级不改名,未知,<p>[飙泪笑]欧洲还有用空格的习俗....3 14 = 3.14</p>,https://www.zhihu.com/people/superrun-29,https://pica.zhimg.com/v2-50426b20a7583a3b87667bc7833f8ae4.jpg?source=06d4cd63,2024-05-19 15:54:36,一级评论,0,上海
https://www.zhihu.com/answer/3165347818,2,川哥jc,男,"设计问题, 金额直接存最小单位的int值",https://www.zhihu.com/people/chuan-ge-jc,https://pic1.zhimg.com/3650d6e6f16289f5304f747074de781d.jpg?source=06d4cd63,2024-05-18 08:43:12,一级评论,0,重庆
https://www.zhihu.com/answer/3165347818,2,苕二皮,男,欧洲都是逗号,https://www.zhihu.com/people/wu-hao-15-39-71,https://pic1.zhimg.com/aa51386789954d8afc283344569baf80.jpg?source=06d4cd63,2024-05-18 09:47:13,一级评论,0,湖北
https://www.zhihu.com/answer/3165347818,2,围观不留名,未知,实际上用点的只是 英美中国这几个，其它大多位数是用逗号。,https://www.zhihu.com/people/wei-zhi-53-14-5,https://picx.zhimg.com/v2-35679f9b34b9b3d83b1838e4f8d3f8cc.jpg?source=06d4cd63,2024-05-16 22:09:16,一级评论,0,广东
https://www.zhihu.com/answer/3165347818,2,简单,男,这，就不能写段子程序转换一下[调皮]怕是个假的程序员,https://www.zhihu.com/people/qing-tian-45-82-9-40,https://pica.zhimg.com/v2-0e96e77a4054e9c2b6182bdd824537f1.jpg?source=06d4cd63,2024-05-16 22:06:31,一级评论,0,河南
https://www.zhihu.com/answer/3165347818,2,Stony Wang,男,处理中立数据应该传入en-us的locale，而不是系统的。,https://www.zhihu.com/people/stony-wang,https://pica.zhimg.com/ee35f905d.jpg?source=06d4cd63,2024-05-15 22:26:59,一级评论,0,上海
https://www.zhihu.com/answer/3165347818,2,Lisces,男,以前有个国家叫花剌子模，信使快马加鞭从前线到皇宫，送来战败的消息，国王就下令把信使杀了，信使临死的时候肯定想：nm，老子只是个信使。。。,https://www.zhihu.com/people/fatima-19-61,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-05-15 13:52:08,一级评论,0,浙江
https://www.zhihu.com/answer/3165347818,2,随云,未知,不是，国际化和 JSON 有什么关系？你给谁做国际化，数字也应该归一化成标准表示再进数据层啊，带着逗号直接进来，你有运算怎么处理？,https://www.zhihu.com/people/suiyun39,https://picx.zhimg.com/v2-3cda477f0d9e49d654183eeb47ca9851.jpg?source=06d4cd63,2024-05-15 23:23:08,一级评论,0,河北
https://www.zhihu.com/answer/3165347818,2,阿多,男,看来楼主公司是第一次做国际化项目，还没吃过locale的亏[飙泪笑],https://www.zhihu.com/people/a-duo-80-90,https://picx.zhimg.com/7b3efb164.jpg?source=06d4cd63,2024-05-15 09:21:33,一级评论,0,北京
https://www.zhihu.com/answer/3165347818,3,王二狗,男,你这就是自己想当然了，谁告诉你http协议传json的浮点数变成二进制类型的？json全都是字符传输的，这是规定的,https://www.zhihu.com/people/wang-er-gou-89-14,https://pic1.zhimg.com/v2-58a8638860bf7f79f422348f170fe109.jpg?source=06d4cd63,2024-02-15 11:30:58,一级评论,0,重庆
https://www.zhihu.com/answer/3165347818,3,RichRain,男,不按照规范来,https://www.zhihu.com/people/wo-jiao-xue-yu,https://pic1.zhimg.com/v2-5d83a1100fcdd494cc81d65d0d298dc5.jpg?source=06d4cd63,2023-09-27 12:01:06,一级评论,0,江苏
https://www.zhihu.com/answer/3165347818,3,张强,男,一般浮点数都转成字符串，因为如果不转成字符串很容易出现精度丢失问题，字符串相当于直接就是透传，前端显示的什么就传什么，就不管你有效位数是多少，这样也不会丢失小数后面的补零,https://www.zhihu.com/people/zhang-qiang-81-73,https://picx.zhimg.com/v2-0fe0cab9a8b32d7f31a7904c0bf000ef.jpg?source=06d4cd63,2023-09-15 11:57:44,一级评论,0,四川
https://www.zhihu.com/answer/3165347818,3,无业,未知,上策: 用json库直接把对象转成json。中策: 拼装时把浮点数先格式化。 下策: 直接拿浮点数的字符串去拼装。只有下策会炸,https://www.zhihu.com/people/wu-ming-13-69,https://pic1.zhimg.com/v2-cc801a54b2461149dc9e882763bc1ddb.jpg?source=06d4cd63,2023-09-01 19:38:55,一级评论,0,北京
https://www.zhihu.com/answer/3165347818,3,cmd5,未知,<p>转义呢？</p>,https://www.zhihu.com/people/learningman-zhou,https://picx.zhimg.com/e49f151f897e56b925a59c12616a2a22.jpg?source=06d4cd63,2023-08-22 23:23:52,一级评论,0,江西
https://www.zhihu.com/answer/3165347818,3,mathgl,女,<p>针对俄罗斯.....</p>,https://www.zhihu.com/people/mathgl,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-08-22 19:00:17,一级评论,0,中国台湾
https://www.zhihu.com/answer/3165347818,3,倪静风,男,[惊喜]转义了解一下,https://www.zhihu.com/people/find-goo,https://picx.zhimg.com/v2-a5c4ec5b99f54dd47c6ea879b67b7930.jpg?source=06d4cd63,2023-08-17 16:52:07,一级评论,0,安徽
https://www.zhihu.com/answer/3165347818,3,不过四级不改名,未知,"<p>[飙泪笑]逗号算啥, 我还见过空格的呢.</p>",https://www.zhihu.com/people/superrun-29,https://pic1.zhimg.com/v2-50426b20a7583a3b87667bc7833f8ae4.jpg?source=06d4cd63,2023-08-16 16:37:08,一级评论,0,河南
https://www.zhihu.com/answer/3165347818,3,Woody huang,男,<p>数值的值和数值的表示完全是两回事，混为一谈了吧。</p>,https://www.zhihu.com/people/woody-huang,https://picx.zhimg.com/v2-1e1c86114ed9f6b4e63093b7c203f5fa.jpg?source=06d4cd63,2023-08-15 23:22:29,一级评论,0,北京
https://www.zhihu.com/answer/3165347818,3,灵剑,男,<p>是你locale没搞对吧</p>,https://www.zhihu.com/people/ling-jian-94,https://picx.zhimg.com/fb3c5da43.jpg?source=06d4cd63,2023-08-15 21:08:57,一级评论,0,天津
https://www.zhihu.com/answer/3165347818,3,傻乎乎,未知,想起来为了不给某些蠢用户扯皮的机会，把request log了。然后真有json 格式都拼不对的主,https://www.zhihu.com/people/9-45-25-31,https://pica.zhimg.com/v2-10b20470e80a6274affe25aeba407dce.jpg?source=06d4cd63,2023-08-15 21:20:09,一级评论,0,新加坡
https://www.zhihu.com/answer/3165347818,3,小木同学223,男,很多国家是逗号啊，有什么问题么？,https://www.zhihu.com/people/91-32-59-72-88,https://picx.zhimg.com/v2-5fc67a2efe2e8f52b40fac8a80da1442.jpg?source=06d4cd63,2023-08-15 20:31:32,一级评论,0,上海
https://www.zhihu.com/answer/3165347818,3,还叫人家姑姑,男,是不是整数和小数分开存了,https://www.zhihu.com/people/youqingyou,https://picx.zhimg.com/v2-91f3508633d9ee055a180ef15d5bb563.jpg?source=06d4cd63,2023-08-15 18:23:33,一级评论,0,湖南
https://www.zhihu.com/answer/3165347818,3,Ddddavid,男,你不会打“西”字吗？非得夹个west,https://www.zhihu.com/people/david-he-91,https://pic1.zhimg.com/v2-9cb38672d118aec1608d50bb8f0b01ea.jpg?source=06d4cd63,2023-08-15 20:23:01,一级评论,0,广东
https://www.zhihu.com/answer/3165347818,3,炼气太圆满,男,用过的语言，就c#对区域化支持的最好，包括小数点分割符号可以在当前线程与进程直接设置,https://www.zhihu.com/people/li-xiu-wen-32,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-08-15 18:43:50,一级评论,0,广东
https://www.zhihu.com/answer/3165347818,3,东东东东的同学,男,手动拼接问题？工作这么多年我就遇到那么一次手动拼接json还没加引号来问我怎么回事的,https://www.zhihu.com/people/kyou-55,https://pic1.zhimg.com/c9e0ef9b6.jpg?source=06d4cd63,2023-08-16 09:54:12,一级评论,0,浙江
https://www.zhihu.com/answer/3165347818,3,MontcliffeEkuban,未知,<p>逗号不是挺常见的吗，基本是个正常项目都会考虑的东西</p>,https://www.zhihu.com/people/montcliffeekuban,https://pic1.zhimg.com/v2-206a78557a17a5349498581747afce70.jpg?source=06d4cd63,2023-08-15 09:59:06,一级评论,0,广东
https://www.zhihu.com/answer/3165347818,3,tt78,男,跟xml和json有关系？,https://www.zhihu.com/people/dongping-he,https://pic1.zhimg.com/0e13fb8d04b8055381752e2de93715a0.jpg?source=06d4cd63,2023-08-15 19:05:51,一级评论,0,北京
https://www.zhihu.com/answer/3165347818,3,tt78,男,跟xml和json有关系？,https://www.zhihu.com/people/dongping-he,https://picx.zhimg.com/0e13fb8d04b8055381752e2de93715a0.jpg?source=06d4cd63,2023-08-15 19:05:53,一级评论,0,北京
https://www.zhihu.com/answer/3165347818,3,厚礼蟹,男,俄罗斯用的什么编程语言？浮点数能序列化成用逗号的？,https://www.zhihu.com/people/wo-dotawan-nue-hai-tao,https://picx.zhimg.com/v2-6e8961fc40899e44ea53d87793e8a9bc.jpg?source=06d4cd63,2023-08-15 08:58:19,一级评论,0,安徽
https://www.zhihu.com/answer/3165347818,4,胡子,男,<p>欧元</p>,https://www.zhihu.com/people/hu-zi-86-42,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-08-15 10:42:07,一级评论,0,重庆
https://www.zhihu.com/answer/3165347818,4,tearshark,男,<p>欧洲好多国家都这样</p>,https://www.zhihu.com/people/tearshark,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-08-15 09:10:07,一级评论,0,四川
https://www.zhihu.com/answer/3165347818,4,宇航工会保洁阿姨,男,明显是没做过啥正经国际化才能发出这种感叹,https://www.zhihu.com/people/xiu-drew,https://pica.zhimg.com/b1af4c007.jpg?source=06d4cd63,2024-05-22 12:38:03,一级评论,0,上海
https://www.zhihu.com/answer/3165347818,4,围观不留名,未知,很明显是 新东方培训班 出来的，习惯了字符串拼接导致了 bug。[大笑],https://www.zhihu.com/people/wei-zhi-53-14-5,https://pic1.zhimg.com/v2-35679f9b34b9b3d83b1838e4f8d3f8cc.jpg?source=06d4cd63,2024-05-16 22:11:59,一级评论,0,广东
https://www.zhihu.com/answer/3165347818,4,Kirle,未知,做个项目连value的format和type都没对齐……还准备让西方国家背你们技术菜的锅……,https://www.zhihu.com/people/kirle,https://picx.zhimg.com/v2-4d811d466f4e2e19d6204090c49275ed.jpg?source=06d4cd63,2023-08-15 21:03:09,一级评论,3,加拿大
https://www.zhihu.com/answer/3174906502,1,tubular.musty,未知,配置文件早就有更好的选择了，toml或者yaml,https://www.zhihu.com/people/-tubular-musty,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-12-22 00:00:19,一级评论,0,上海
https://www.zhihu.com/answer/3174906502,1,tubular.musty,未知,xml的唯一优势大概是gui描述，和html比较像,https://www.zhihu.com/people/-tubular-musty,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-12-22 00:01:12,二级评论,0,上海
https://www.zhihu.com/answer/3448982970,1,老赵,男,微信全系（微信、支付（含财付通）、企微）接口都是狗屎，跟用什么无关。,https://www.zhihu.com/people/devezhao,https://picx.zhimg.com/v2-af74db27641d12de8546bb6bad7625fc.jpg?source=06d4cd63,2024-04-02 02:19:38,一级评论,15,上海
https://www.zhihu.com/answer/3448982970,1,不配拥有用户名,男,"<p>行了 , 起码文档详细,稳定, 你去看看字节的, md 接完了过一阵再看, 文档 404 了</p>",https://www.zhihu.com/people/xiao-dong-bei-53,https://pic1.zhimg.com/v2-0871c797b636c2fa600e64bdbef6aefa.jpg?source=06d4cd63,2024-04-02 10:37:16,二级评论,16,北京
https://www.zhihu.com/answer/3448982970,1,Logandoo,男,<p>微信之前公众平台的接口也一天到晚变来变去，项目时不时要改，不知道现在怎么样了[飙泪笑]</p>,https://www.zhihu.com/people/loganloo,https://picx.zhimg.com/v2-35984974c296a0e2acd5de0321f4e3b6.jpg?source=06d4cd63,2024-04-02 10:40:36,二级评论,0,江苏
https://www.zhihu.com/answer/3448982970,1,Alex,未知,<p>JSON 最大的问题是没办法写注释！</p>,https://www.zhihu.com/people/alex-33-4-25,https://pica.zhimg.com/v2-97b7d7d7200edf5ef05dd4689233dc40.jpg?source=06d4cd63,2024-04-01 13:29:23,一级评论,7,美国
https://www.zhihu.com/answer/3448982970,1,早乙女瑞穂,女,yaml：所以在下…[doge][doge]<br>toml：当然是用本人啦[惊喜][惊喜],https://www.zhihu.com/people/jerrywdlee,https://pic1.zhimg.com/0acf16086.jpg?source=06d4cd63,2024-04-01 14:43:37,二级评论,2,日本
https://www.zhihu.com/answer/3448982970,1,雨辰,未知,JSON5没普及,https://www.zhihu.com/people/xie-yu-chen-66-60,https://picx.zhimg.com/v2-fd2e6814663cf028614b5e979462d2af.jpg?source=06d4cd63,2024-04-01 14:56:53,二级评论,1,上海
https://www.zhihu.com/answer/3448982970,1,火锅底料,未知,你牛逼你把他们干下来,https://www.zhihu.com/people/30-53-75-86,https://picx.zhimg.com/v2-7928a59d11a117be7c3291a2782edb25.jpg?source=06d4cd63,2024-04-06 19:37:13,一级评论,0,新加坡
https://www.zhihu.com/answer/3448982970,1,知乎用户RGao9G,女,<p>JSON你写的？冒犯到你了？</p>,https://www.zhihu.com/people/monobit,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-04-06 19:47:50,二级评论,0,安徽
https://www.zhihu.com/answer/3448982970,1,火锅底料,未知,不去研究多赚点钱研究这种格式问题意义不大，多留点时间陪陪女朋友不好么,https://www.zhihu.com/people/30-53-75-86,https://pic1.zhimg.com/v2-7928a59d11a117be7c3291a2782edb25.jpg?source=06d4cd63,2024-04-06 19:53:11,二级评论,0,新加坡
https://www.zhihu.com/answer/3448982970,1,庄周梦蝶,女,因为风水轮流转。再过几年问题说不定要反过来[惊喜],https://www.zhihu.com/people/zhang-zheng-pei,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-04-01 19:29:06,一级评论,0,上海
https://www.zhihu.com/answer/3448982970,1,知乎用户RGao9G,女,这种可能性有，而且非常大。但我仍然坚持xml比json更健壮更友好。未来对数据的“模式”的描述需求会逐渐增加。,https://www.zhihu.com/people/monobit,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-04-01 19:35:29,二级评论,2,安徽
https://www.zhihu.com/answer/3448982970,1,火锅底料,未知,xml 一堆莫名其妙的唧唧歪歪好在哪里了,https://www.zhihu.com/people/30-53-75-86,https://pica.zhimg.com/v2-7928a59d11a117be7c3291a2782edb25.jpg?source=06d4cd63,2024-04-06 19:39:38,二级评论,0,新加坡
https://www.zhihu.com/answer/3448982970,1,杰克伦敦尘,男,<p>翻到最后数花括号 -----有文字编辑器可以做到查找开始、结束花括号。</p>,https://www.zhihu.com/people/jacklondon-67-84,https://pic1.zhimg.com/v2-5a94aaf3f552aee61d393afd29b58f52.jpg?source=06d4cd63,2024-04-01 11:52:19,一级评论,0,上海
https://www.zhihu.com/answer/3448982970,1,知乎用户RGao9G,女,确实，花括号匹配功能大部分都有。这也算不上什么太大的缺陷。只是实际使用中xml的关闭标签比花括号更直观，肉眼观察起来略有优势罢了。,https://www.zhihu.com/people/monobit,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-04-01 19:37:53,二级评论,1,安徽
https://www.zhihu.com/answer/3168429612,1,听雨眠,未知,CSS又何尝不是一种JSON呢,https://www.zhihu.com/people/mmmm-75-4,https://pic1.zhimg.com/v2-39010ab9f7d654819c746545e285a638.jpg?source=06d4cd63,2023-09-06 11:49:06,一级评论,25,河南
https://www.zhihu.com/answer/3168429612,1,凡愚庸鄙,男,单层json[发呆],https://www.zhihu.com/people/chang-dao-mei-you-xue-37,https://picx.zhimg.com/v2-1921e4c2f8a2948949ef76202dd34aa7.jpg?source=06d4cd63,2023-09-07 19:11:36,二级评论,5,广东
https://www.zhihu.com/answer/3168429612,1,听雨眠,未知,你不会不知道CSS是可以嵌套的吧[doge],https://www.zhihu.com/people/mmmm-75-4,https://picx.zhimg.com/v2-39010ab9f7d654819c746545e285a638.jpg?source=06d4cd63,2023-09-08 15:29:05,二级评论,0,河南
https://www.zhihu.com/answer/3168429612,1,Angry Bugs,未知,<p>html 和 xml 都是 sgml，这俩是同级的，xhtml 才是 html 和 xml 杂交的产物</p>,https://www.zhihu.com/people/kongyifei,https://pica.zhimg.com/v2-e718548dbd9be0a0585069031844b4c5.jpg?source=06d4cd63,2023-08-16 17:57:08,一级评论,13,北京
https://www.zhihu.com/answer/3168429612,1,DUO,男,现在应该用的都是xhtml吧，,https://www.zhihu.com/people/duo-79-54,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-09-04 08:40:42,二级评论,0,福建
https://www.zhihu.com/answer/3168429612,1,Angry Bugs,未知,<p>那都是上古历史了，html5 不是 xhtml</p>,https://www.zhihu.com/people/kongyifei,https://pica.zhimg.com/v2-e718548dbd9be0a0585069031844b4c5.jpg?source=06d4cd63,2023-09-04 10:05:20,二级评论,4,日本
https://www.zhihu.com/answer/3168429612,1,BariaGrr,男,JSON起源于JavaScript，把JavaScript算进来不过分吧<br>看名字就知道JavaScript源自Java，把Java算进来不过分吧[doge],https://www.zhihu.com/people/mopperwhite,https://picx.zhimg.com/v2-9df758e0d41562e96aa3a04d205bf480.jpg?source=06d4cd63,2023-10-13 14:52:37,一级评论,7,江苏
https://www.zhihu.com/answer/3168429612,1,迷糊尛德,男,看名字Java就知道是Jay创建语言，把Jay划进来不过分吧[思考]<br>看名字Jay就知道是娱乐圈的，娱乐圈搞编程不过分吧[思考]<br>过分啦[看看你],https://www.zhihu.com/people/mi-hu-mo-de,https://pic1.zhimg.com/3bca6c2165f5b99e5d9583d02fa91b8b.jpg?source=06d4cd63,2024-01-19 08:47:37,二级评论,7,湖北
https://www.zhihu.com/answer/3168429612,1,wang尔玉,男,那我直接jsx[惊喜]兼具js的灵活和xml的表达能力,https://www.zhihu.com/people/wanger-yu,https://pica.zhimg.com/ca17bd3a3.jpg?source=06d4cd63,2024-04-02 15:58:09,二级评论,0,广东
https://www.zhihu.com/answer/3168429612,1,牧羊者,男,html还真不是xml，虽然长得很像。,https://www.zhihu.com/people/59-9-10-39,https://picx.zhimg.com/v2-86e0320fcffe07f16b22ed6e566dde2a.jpg?source=06d4cd63,2024-07-03 18:20:32,一级评论,0,北京
https://www.zhihu.com/answer/3168429612,1,王锐,未知,HTML只能是不严谨的XML,https://www.zhihu.com/people/wang-rui-11,https://pic1.zhimg.com/v2-f0cf1bb1ba77cfca11ad4f54eabbae43.jpg?source=06d4cd63,2024-05-16 22:04:23,一级评论,0,上海
https://www.zhihu.com/answer/3168429612,1,前端程序员大陌,未知,[好奇],https://www.zhihu.com/people/ccc-13-86-77,https://picx.zhimg.com/v2-7685e79241c664ef8b42e7715e13db94.jpg?source=06d4cd63,2024-04-02 23:32:22,一级评论,0,广东
https://www.zhihu.com/answer/3168429612,1,2到8个汉字,未知,谁告诉你html是xml的，html不是xml,https://www.zhihu.com/people/29-30-38-23,https://picx.zhimg.com/v2-668042790cf79f28b9f81c76921ee073.jpg?source=06d4cd63,2024-02-01 13:35:46,一级评论,0,北京
https://www.zhihu.com/answer/3168429612,1,据说他姓feng,男,<p>严格上不是，但归为一类没问题吧……</p>,https://www.zhihu.com/people/feng-zi-hao,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-02-01 13:46:27,二级评论,2,广东
https://www.zhihu.com/answer/3168429612,1,Abby Chau,男,Xhtml strict 是,https://www.zhihu.com/people/abbychau,https://picx.zhimg.com/v2-5d2173eb15c936a52fa30106d94a5461.jpg?source=06d4cd63,2024-02-05 01:48:36,二级评论,1,日本
https://www.zhihu.com/answer/3168429612,1,Khan.Lau,男,奇趣比划过了，没啥问题，成果叫qml[捂脸],https://www.zhihu.com/people/khan-lau,https://picx.zhimg.com/5abe66069.jpg?source=06d4cd63,2023-09-28 11:57:45,一级评论,0,湖南
https://www.zhihu.com/answer/3532632683,1,大坏狐,男,<p>你是指的用json写网页还是写类md文档的?</p>,https://www.zhihu.com/people/lis.space,https://pica.zhimg.com/6aefbe790.jpg?source=06d4cd63,2024-06-17 10:12:04,一级评论,0,广西
https://www.zhihu.com/answer/3532632683,1,杨峰诺,男,<p>应该是在说用json来定义模块和模块功能吧</p>,https://www.zhihu.com/people/yang-feng-nuo-86,https://picx.zhimg.com/v2-3da1b7e85542888e44e486c99a542dbd.jpg?source=06d4cd63,2024-06-17 10:27:09,二级评论,0,广东
https://www.zhihu.com/answer/3532632683,1,大坏狐,男,那种不算滥用吧，方便本地保存，也方便同步,https://www.zhihu.com/people/lis.space,https://picx.zhimg.com/6aefbe790.jpg?source=06d4cd63,2024-06-17 10:37:43,二级评论,0,广西
https://www.zhihu.com/answer/3451999460,1,流觞曲水醉江蛟,男,json5可以了解一下，引号能去掉,https://www.zhihu.com/people/li-dong-hai-96,https://picx.zhimg.com/v2-7c96115ab9f1cca33d8f9e7b1db7bc2e.jpg?source=06d4cd63,2024-06-18 18:30:18,一级评论,0,浙江
https://www.zhihu.com/answer/3451999460,1,叶芝秋,男,main 敲成 mian 属实了,https://www.zhihu.com/people/xie-zhi-qiu-2099,https://pic1.zhimg.com/v2-93087b96b626c4e808bc9650fd65996d.jpg?source=06d4cd63,2024-04-30 19:12:23,一级评论,0,湖南
https://www.zhihu.com/answer/3451999460,1,canonical,男,"<p>这是对于XML格式的一种误用。XML解析得到的DOM结构确实存在着很严重的设计问题，本质上是因为它的设计初衷是针对文本文档而不是通用的应用数据结构。但是我们可以通过自己实现XNode结构来克服这个困难。参见 <a href=""https://zhuanlan.zhihu.com/p/651450252"" class=""internal"">canonical：为什么Nop平台坚持使用XML而不是JSON或者YAML</a>，<a href=""https://zhuanlan.zhihu.com/p/554294376"" class=""internal"">canonical：XML、JSON和函数AST的等价性</a></p>",https://www.zhihu.com/people/canonical-entropy,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-04-04 07:59:28,一级评论,0,北京
https://www.zhihu.com/answer/38437712,1,知乎用户RGao9G,女,我觉得你说反了。xml可以从namespace，node，attribute三个维度去描述一个对象，更加直观。json只能根据层次来观察。可读性方面，格式化之后缩进都一样，标签比花括号更容易阅读应该没啥毛病,https://www.zhihu.com/people/monobit,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-04-01 19:41:06,一级评论,1,安徽
https://www.zhihu.com/answer/38437712,1,小木子,男,数据多时xml可读性比json要强。,https://www.zhihu.com/people/hui211314dd,https://pic1.zhimg.com/v2-ecce9f73f7fd7bd4f9c87a86359479c4.jpg?source=06d4cd63,2015-10-16 18:33:29,一级评论,2,
https://www.zhihu.com/answer/262106766,1,龙哥哥,未知,<p>ui中json比xml大，是体积。不信你把安卓的xml配置换成json，然后你有惊喜发现，json无论哪方面，ui面前均是劣势。</p>,https://www.zhihu.com/people/long-ge-ge-38-69,https://pic1.zhimg.com/3385389d9eb77f9bae8f7262fbe87ad5.jpg?source=06d4cd63,2018-03-14 14:43:33,一级评论,0,
https://www.zhihu.com/answer/262106766,1,夜悊,男,请问为什么呢？[可怜],https://www.zhihu.com/people/ye-zhe-ning,https://picx.zhimg.com/v2-dcfd693c5e00e821a9a147652d9a2f01.jpg?source=06d4cd63,2024-03-22 22:30:02,二级评论,0,北京
https://www.zhihu.com/answer/3452345811,1,黑洞之谜,男,谁用谁知道[惊喜],https://www.zhihu.com/people/hei-dong-zhi-mi,https://pic1.zhimg.com/4467e410a.jpg?source=06d4cd63,2024-04-03 06:59:58,一级评论,1,北京
https://www.zhihu.com/answer/3138858527,1,知乎用户e8NcpP,女,yml有一点是我不喜欢用的原因是<br>它不区分功能模块，只要路径有公共前缀就必须写一起。<br>我一个功能的配置被各种打散。<br>properties则可以分开写，前后加个注释一下就明白了。,https://www.zhihu.com/people/shuang-zhi-ai-shang-57-66,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-07-29 03:42:07,一级评论,3,湖南
https://www.zhihu.com/answer/3138858527,1,forjanezz,男,我所有配置文件都改成toml了 毕竟最适合人工编辑的格式,https://www.zhihu.com/people/huiyu-yang-13,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-08-21 12:17:39,一级评论,2,江苏
https://www.zhihu.com/answer/3138858527,1,豆芽,男,可以的。toml对配置维护人员的要求稍高一点。,https://www.zhihu.com/people/dou-ya-90,https://pic1.zhimg.com/v2-934463e82ed8b16577d13f9c13d0bb35.jpg?source=06d4cd63,2023-08-21 12:23:37,二级评论,0,广东
https://www.zhihu.com/answer/318608870,1,腹黑小太阳,未知,<p>实现了属性的语言很少已经说明了问题了：属性是否真的有必要存在？</p>,https://www.zhihu.com/people/fu-hei-xiao-tai-yang,https://picx.zhimg.com/v2-9abd8ae893f98455d43ef122b54a6476.jpg?source=06d4cd63,2023-09-09 22:41:26,一级评论,6,湖南
https://www.zhihu.com/answer/318608870,1,知乎用户RGao9G,女,xml属性应该是 attribute node，编程语言的属性应该是 meta attribute data。xml的属性对应到结构体或者对象的成员才般配,https://www.zhihu.com/people/monobit,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-04-01 19:47:05,一级评论,1,安徽
https://www.zhihu.com/answer/318608870,1,可可萝,未知,属性嵌套对象没法搞,https://www.zhihu.com/people/si-nian-zhong-xia-ye,https://picx.zhimg.com/v2-fe84f56a6b5f94c47bfc25c119121dea.jpg?source=06d4cd63,2024-04-02 11:46:29,二级评论,0,广东
https://www.zhihu.com/answer/318608870,1,知乎用户RGao9G,女,能搞，自己做好约定就行[大笑],https://www.zhihu.com/people/monobit,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-04-02 12:08:37,二级评论,0,安徽
https://www.zhihu.com/answer/318608870,1,知乎用户RGao9G,女,用中文将xml的属性和编程语言的属性强行划等号不太合理吧？,https://www.zhihu.com/people/monobit,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-04-01 19:45:13,一级评论,0,安徽
